iteration,epoch,train_loss,val_loss,lr,timestamp
2492,50,0.4023,1.1347,2.500000e-04,2026-09-25T11:23:04
2493,50,0.4064,1.1407,2.500000e-04,2026-09-25T11:23:06
2494,50,0.3922,1.1487,2.500000e-04,2026-09-25T11:23:08
2495,50,0.4047,1.1662,2.500000e-04,2026-09-25T11:23:10
2496,50,0.4012,1.1459,2.500000e-04,2026-09-25T11:23:12
2497,50,0.4121,1.1661,2.500000e-04,2026-09-25T11:23:14
2498,50,0.3965,1.1405,2.500000e-04,2026-09-25T11:23:16
2499,50,0.3972,1.1348,2.500000e-04,2026-09-25T11:23:18
2500,50,0.4136,1.1231,2.500000e-04,2026-09-25T11:23:20
2501,51,0.3769,1.1698,2.500000e-04,2026-09-25T11:23:22
2502,51,0.3859,1.1747,2.500000e-04,2026-09-25T11:23:24
2503,51,0.3853,1.1431,2.500000e-04,2026-09-25T11:23:26
2504,51,0.3880,1.1800,2.500000e-04,2026-09-25T11:23:28
2505,51,0.3965,1.1306,2.500000e-04,2026-09-25T11:23:30
2506,51,0.3744,1.1742,2.500000e-04,2026-09-25T11:23:32
2507,51,0.3766,1.1898,2.500000e-04,2026-09-25T11:23:34
2508,51,0.3924,1.2003,2.500000e-04,2026-09-25T11:23:36
2509,51,0.3834,1.1538,2.500000e-04,2026-09-25T11:23:38
2510,51,0.3868,1.1751,2.500000e-04,2026-09-25T11:23:40
2511,51,0.3741,1.1445,2.500000e-04,2026-09-25T11:23:42
2512,51,0.3804,1.1857,2.500000e-04,2026-09-25T11:23:44
2513,51,0.3810,1.1659,2.500000e-04,2026-09-25T11:23:46
2514,51,0.3814,1.1309,2.500000e-04,2026-09-25T11:23:48
2515,51,0.3897,1.1543,2.500000e-04,2026-09-25T11:23:50
2516,51,0.3906,1.1736,2.500000e-04,2026-09-25T11:23:52
2517,51,0.3745,1.1428,2.500000e-04,2026-09-25T11:23:54
2518,51,0.3815,1.1541,2.500000e-04,2026-09-25T11:23:56
2519,51,0.3894,1.1945,2.500000e-04,2026-09-25T11:23:58
2520,51,0.3923,1.1756,2.500000e-04,2026-09-25T11:24:00
2521,51,0.3850,1.1743,2.500000e-04,2026-09-25T11:24:02
2522,51,0.3945,1.1680,2.500000e-04,2026-09-25T11:24:04
2523,51,0.3816,1.1853,2.500000e-04,2026-09-25T11:24:06
2524,51,0.3834,1.1824,2.500000e-04,2026-09-25T11:24:08
2525,51,0.3932,1.1514,2.500000e-04,2026-09-25T11:24:10
2526,51,0.3906,1.1525,2.500000e-04,2026-09-25T11:24:12
2527,51,0.3863,1.1450,2.500000e-04,2026-09-25T11:24:14
2528,51,0.3897,1.1864,2.500000e-04,2026-09-25T11:24:16
2529,51,0.3944,1.1552,2.500000e-04,2026-09-25T11:24:18
2530,51,0.3963,1.1501,2.500000e-04,2026-09-25T11:24:20
2531,51,0.3746,1.1993,2.500000e-04,2026-09-25T11:24:22
2532,51,0.3884,1.1894,2.500000e-04,2026-09-25T11:24:24
2533,51,0.3871,1.1577,2.500000e-04,2026-09-25T11:24:26
2534,51,0.3876,1.1909,2.500000e-04,2026-09-25T11:24:28
2535,51,0.3913,1.1798,2.500000e-04,2026-09-25T11:24:30
2536,51,0.3811,1.1327,2.500000e-04,2026-09-25T11:24:32
2537,51,0.3834,1.1652,2.500000e-04,2026-09-25T11:24:34
2538,51,0.3794,1.1621,2.500000e-04,2026-09-25T11:24:36
2539,51,0.3959,1.1456,2.500000e-04,2026-09-25T11:24:38
2540,51,0.3809,1.1383,2.500000e-04,2026-09-25T11:24:40
2541,51,0.3920,1.1849,2.500000e-04,2026-09-25T11:24:42
2542,51,0.3950,1.1615,2.500000e-04,2026-09-25T11:24:44
2543,51,0.3744,1.1642,2.500000e-04,2026-09-25T11:24:46
2544,51,0.3854,1.1438,2.500000e-04,2026-09-25T11:24:48
2545,51,0.3952,1.1817,2.500000e-04,2026-09-25T11:24:50
2546,51,0.3860,1.1847,2.500000e-04,2026-09-25T11:24:52
2547,51,0.3772,1.1914,2.500000e-04,2026-09-25T11:24:54
2548,51,0.3929,1.1961,2.500000e-04,2026-09-25T11:24:56
2549,51,0.3895,1.1398,2.500000e-04,2026-09-25T11:24:58
2550,51,0.3906,1.1626,2.500000e-04,2026-09-25T11:25:00
2551,52,0.3746,1.1994,2.500000e-04,2026-09-25T11:25:02
2552,52,0.3588,1.2289,2.500000e-04,2026-09-25T11:25:04
2553,52,0.3740,1.2046,2.500000e-04,2026-09-25T11:25:06
2554,52,0.3607,1.1954,2.500000e-04,2026-09-25T11:25:08
2555,52,0.3598,1.1993,2.500000e-04,2026-09-25T11:25:10
2556,52,0.3734,1.1843,2.500000e-04,2026-09-25T11:25:12
2557,52,0.3716,1.1843,2.500000e-04,2026-09-25T11:25:14
2558,52,0.3785,1.1849,2.500000e-04,2026-09-25T11:25:16
2559,52,0.3630,1.1818,2.500000e-04,2026-09-25T11:25:18
2560,52,0.3658,1.1936,2.500000e-04,2026-09-25T11:25:20
2561,52,0.3614,1.1726,2.500000e-04,2026-09-25T11:25:22
2562,52,0.3648,1.1630,2.500000e-04,2026-09-25T11:25:24
2563,52,0.3726,1.1988,2.500000e-04,2026-09-25T11:25:26
2564,52,0.3633,1.1871,2.500000e-04,2026-09-25T11:25:28
2565,52,0.3658,1.1721,2.500000e-04,2026-09-25T11:25:30
2566,52,0.3744,1.1822,2.500000e-04,2026-09-25T11:25:32
2567,52,0.3642,1.1670,2.500000e-04,2026-09-25T11:25:34
2568,52,0.3724,1.1862,2.500000e-04,2026-09-25T11:25:36
2569,52,0.3686,1.1712,2.500000e-04,2026-09-25T11:25:38
2570,52,0.3692,1.2104,2.500000e-04,2026-09-25T11:25:40
2571,52,0.3611,1.1657,2.500000e-04,2026-09-25T11:25:42
2572,52,0.3682,1.1747,2.500000e-04,2026-09-25T11:25:44
2573,52,0.3720,1.2045,2.500000e-04,2026-09-25T11:25:46
2574,52,0.3773,1.2121,2.500000e-04,2026-09-25T11:25:48
2575,52,0.3724,1.1843,2.500000e-04,2026-09-25T11:25:50
2576,52,0.3769,1.2131,2.500000e-04,2026-09-25T11:25:52
2577,52,0.3736,1.2002,2.500000e-04,2026-09-25T11:25:54
2578,52,0.3804,1.2162,2.500000e-04,2026-09-25T11:25:56
2579,52,0.3691,1.1714,2.500000e-04,2026-09-25T11:25:58
2580,52,0.3768,1.2280,2.500000e-04,2026-09-25T11:26:00
2581,52,0.3691,1.1946,2.500000e-04,2026-09-25T11:26:02
2582,52,0.3739,1.2129,2.500000e-04,2026-09-25T11:26:04
2583,52,0.3691,1.1785,2.500000e-04,2026-09-25T11:26:06
2584,52,0.3637,1.2238,2.500000e-04,2026-09-25T11:26:08
2585,52,0.3724,1.2275,2.500000e-04,2026-09-25T11:26:10
2586,52,0.3674,1.2122,2.500000e-04,2026-09-25T11:26:12
2587,52,0.3735,1.2186,2.500000e-04,2026-09-25T11:26:14
2588,52,0.3783,1.1945,2.500000e-04,2026-09-25T11:26:16
2589,52,0.3594,1.1960,2.500000e-04,2026-09-25T11:26:18
2590,52,0.3665,1.1950,2.500000e-04,2026-09-25T11:26:20
2591,52,0.3625,1.2171,2.500000e-04,2026-09-25T11:26:22
2592,52,0.3722,1.1710,2.500000e-04,2026-09-25T11:26:24
2593,52,0.3610,1.2206,2.500000e-04,2026-09-25T11:26:26
2594,52,0.3764,1.1853,2.500000e-04,2026-09-25T11:26:28
2595,52,0.3732,1.2188,2.500000e-04,2026-09-25T11:26:30
2596,52,0.3706,1.1907,2.500000e-04,2026-09-25T11:26:32
2597,52,0.3679,1.2065,2.500000e-04,2026-09-25T11:26:34
2598,52,0.3709,1.2319,2.500000e-04,2026-09-25T11:26:36
2599,52,0.3673,1.1864,2.500000e-04,2026-09-25T11:26:38
2600,52,0.3768,1.2044,2.500000e-04,2026-09-25T11:26:40
2601,53,0.3609,1.2254,2.500000e-04,2026-09-25T11:26:42
2602,53,0.3609,1.2335,2.500000e-04,2026-09-25T11:26:44
2603,53,0.3492,1.2422,2.500000e-04,2026-09-25T11:26:46
2604,53,0.3458,1.2620,2.500000e-04,2026-09-25T11:26:48
2605,53,0.3564,1.2292,2.500000e-04,2026-09-25T11:26:50
2606,53,0.3568,1.2275,2.500000e-04,2026-09-25T11:26:52
2607,53,0.3560,1.2540,2.500000e-04,2026-09-25T11:26:54
2608,53,0.3479,1.2638,2.500000e-04,2026-09-25T11:26:56
2609,53,0.3457,1.2013,2.500000e-04,2026-09-25T11:26:58
2610,53,0.3615,1.2502,2.500000e-04,2026-09-25T11:27:00
2611,53,0.3523,1.2298,2.500000e-04,2026-09-25T11:27:02
2612,53,0.3582,1.2000,2.500000e-04,2026-09-25T11:27:04
2613,53,0.3616,1.2588,2.500000e-04,2026-09-25T11:27:06
2614,53,0.3634,1.2402,2.500000e-04,2026-09-25T11:27:08
2615,53,0.3442,1.2041,2.500000e-04,2026-09-25T11:27:10
2616,53,0.3474,1.2325,2.500000e-04,2026-09-25T11:27:12
2617,53,0.3525,1.2359,2.500000e-04,2026-09-25T11:27:14
2618,53,0.3484,1.2436,2.500000e-04,2026-09-25T11:27:16
2619,53,0.3509,1.2354,2.500000e-04,2026-09-25T11:27:18
2620,53,0.3636,1.2158,2.500000e-04,2026-09-25T11:27:20
2621,53,0.3643,1.2254,2.500000e-04,2026-09-25T11:27:22
2622,53,0.3651,1.2187,2.500000e-04,2026-09-25T11:27:24
2623,53,0.3461,1.1939,2.500000e-04,2026-09-25T11:27:26
2624,53,0.3652,1.2231,2.500000e-04,2026-09-25T11:27:28
2625,53,0.3469,1.2150,2.500000e-04,2026-09-25T11:27:30
2626,53,0.3520,1.2338,2.500000e-04,2026-09-25T11:27:32
2627,53,0.3453,1.2452,2.500000e-04,2026-09-25T11:27:34
2628,53,0.3617,1.2198,2.500000e-04,2026-09-25T11:27:36
2629,53,0.3625,1.2572,2.500000e-04,2026-09-25T11:27:38
2630,53,0.3492,1.2451,2.500000e-04,2026-09-25T11:27:40
2631,53,0.3526,1.2168,2.500000e-04,2026-09-25T11:27:42
2632,53,0.3523,1.2214,2.500000e-04,2026-09-25T11:27:44
2633,53,0.3558,1.2422,2.500000e-04,2026-09-25T11:27:46
2634,53,0.3543,1.2072,2.500000e-04,2026-09-25T11:27:48
2635,53,0.3524,1.2615,2.500000e-04,2026-09-25T11:27:50
2636,53,0.3621,1.2047,2.500000e-04,2026-09-25T11:27:52
2637,53,0.3654,1.2427,2.500000e-04,2026-09-25T11:27:54
2638,53,0.3470,1.1986,2.500000e-04,2026-09-25T11:27:56
2639,53,0.3445,1.2465,2.500000e-04,2026-09-25T11:27:58
2640,53,0.3545,1.2255,2.500000e-04,2026-09-25T11:28:00
2641,53,0.3653,1.1995,2.500000e-04,2026-09-25T11:28:02
2642,53,0.3579,1.2240,2.500000e-04,2026-09-25T11:28:04
2643,53,0.3539,1.2515,2.500000e-04,2026-09-25T11:28:06
2644,53,0.3571,1.2247,2.500000e-04,2026-09-25T11:28:08
2645,53,0.3480,1.2309,2.500000e-04,2026-09-25T11:28:10
2646,53,0.3559,1.2265,2.500000e-04,2026-09-25T11:28:12
2647,53,0.3518,1.2070,2.500000e-04,2026-09-25T11:28:14
2648,53,0.3571,1.2359,2.500000e-04,2026-09-25T11:28:16
2649,53,0.3622,1.2108,2.500000e-04,2026-09-25T11:28:18
2650,53,0.3549,1.2236,2.500000e-04,2026-09-25T11:28:20
2651,54,0.3413,1.2525,2.500000e-04,2026-09-25T11:28:22
2652,54,0.3502,1.2677,2.500000e-04,2026-09-25T11:28:24
2653,54,0.3446,1.2333,2.500000e-04,2026-09-25T11:28:26
2654,54,0.3400,1.2770,2.500000e-04,2026-09-25T11:28:28
2655,54,0.3331,1.2801,2.500000e-04,2026-09-25T11:28:30
2656,54,0.3503,1.2992,2.500000e-04,2026-09-25T11:28:32
2657,54,0.3461,1.2599,2.500000e-04,2026-09-25T11:28:34
2658,54,0.3318,1.2921,2.500000e-04,2026-09-25T11:28:36
2659,54,0.3320,1.2605,2.500000e-04,2026-09-25T11:28:38
2660,54,0.3453,1.2974,2.500000e-04,2026-09-25T11:28:40
2661,54,0.3318,1.2727,2.500000e-04,2026-09-25T11:28:42
2662,54,0.3465,1.2484,2.500000e-04,2026-09-25T11:28:44
2663,54,0.3313,1.2507,2.500000e-04,2026-09-25T11:28:46
2664,54,0.3461,1.2602,2.500000e-04,2026-09-25T11:28:48
2665,54,0.3406,1.2602,2.500000e-04,2026-09-25T11:28:50
2666,54,0.3452,1.2566,2.500000e-04,2026-09-25T11:28:52
2667,54,0.3498,1.2852,2.500000e-04,2026-09-25T11:28:54
2668,54,0.3361,1.2274,2.500000e-04,2026-09-25T11:28:56
2669,54,0.3490,1.2815,2.500000e-04,2026-09-25T11:28:58
2670,54,0.3450,1.2674,2.500000e-04,2026-09-25T11:29:00
2671,54,0.3314,1.2605,2.500000e-04,2026-09-25T11:29:02
2672,54,0.3336,1.2286,2.500000e-04,2026-09-25T11:29:04
2673,54,0.3504,1.2860,2.500000e-04,2026-09-25T11:29:06
2674,54,0.3429,1.2464,2.500000e-04,2026-09-25T11:29:08
2675,54,0.3319,1.2630,2.500000e-04,2026-09-25T11:29:10
2676,54,0.3476,1.2457,2.500000e-04,2026-09-25T11:29:12
2677,54,0.3329,1.2460,2.500000e-04,2026-09-25T11:29:14
2678,54,0.3477,1.2258,2.500000e-04,2026-09-25T11:29:16
2679,54,0.3325,1.2379,2.500000e-04,2026-09-25T11:29:18
2680,54,0.3423,1.2361,2.500000e-04,2026-09-25T11:29:20
2681,54,0.3393,1.2859,2.500000e-04,2026-09-25T11:29:22
2682,54,0.3355,1.2778,2.500000e-04,2026-09-25T11:29:24
2683,54,0.3401,1.2852,2.500000e-04,2026-09-25T11:29:26
2684,54,0.3478,1.2507,2.500000e-04,2026-09-25T11:29:28
2685,54,0.3319,1.2357,2.500000e-04,2026-09-25T11:29:30
2686,54,0.3492,1.2364,2.500000e-04,2026-09-25T11:29:32
2687,54,0.3403,1.3000,2.500000e-04,2026-09-25T11:29:34
2688,54,0.3459,1.2427,2.500000e-04,2026-09-25T11:29:36
2689,54,0.3392,1.2730,2.500000e-04,2026-09-25T11:29:38
2690,54,0.3345,1.2803,2.500000e-04,2026-09-25T11:29:40
2691,54,0.3372,1.2733,2.500000e-04,2026-09-25T11:29:42
2692,54,0.3456,1.2335,2.500000e-04,2026-09-25T11:29:44
2693,54,0.3336,1.2549,2.500000e-04,2026-09-25T11:29:46
2694,54,0.3363,1.2812,2.500000e-04,2026-09-25T11:29:48
2695,54,0.3455,1.2650,2.500000e-04,2026-09-25T11:29:50
2696,54,0.3379,1.2781,2.500000e-04,2026-09-25T11:29:52
2697,54,0.3399,1.2357,2.500000e-04,2026-09-25T11:29:54
2698,54,0.3479,1.2256,2.500000e-04,2026-09-25T11:29:56
2699,54,0.3491,1.2587,2.500000e-04,2026-09-25T11:29:58
2700,54,0.3440,1.2975,2.500000e-04,2026-09-25T11:30:00
2701,55,0.3301,1.2593,2.500000e-04,2026-09-25T11:30:02
2702,55,0.3347,1.3056,2.500000e-04,2026-09-25T11:30:04
2703,55,0.3354,1.2896,2.500000e-04,2026-09-25T11:30:06
2704,55,0.3347,1.3228,2.500000e-04,2026-09-25T11:30:08
2705,55,0.3233,1.2768,2.500000e-04,2026-09-25T11:30:10
2706,55,0.3186,1.3069,2.500000e-04,2026-09-25T11:30:12
2707,55,0.3244,1.3162,2.500000e-04,2026-09-25T11:30:14
2708,55,0.3314,1.3131,2.500000e-04,2026-09-25T11:30:16
2709,55,0.3282,1.2712,2.500000e-04,2026-09-25T11:30:18
2710,55,0.3233,1.3097,2.500000e-04,2026-09-25T11:30:20
2711,55,0.3202,1.2986,2.500000e-04,2026-09-25T11:30:22
2712,55,0.3299,1.3207,2.500000e-04,2026-09-25T11:30:24
2713,55,0.3169,1.2637,2.500000e-04,2026-09-25T11:30:26
2714,55,0.3187,1.2907,2.500000e-04,2026-09-25T11:30:28
2715,55,0.3210,1.2781,2.500000e-04,2026-09-25T11:30:30
2716,55,0.3205,1.2579,2.500000e-04,2026-09-25T11:30:32
2717,55,0.3185,1.3290,2.500000e-04,2026-09-25T11:30:34
2718,55,0.3296,1.3210,2.500000e-04,2026-09-25T11:30:36
2719,55,0.3353,1.3057,2.500000e-04,2026-09-25T11:30:38
2720,55,0.3306,1.2654,2.500000e-04,2026-09-25T11:30:40
2721,55,0.3335,1.2662,2.500000e-04,2026-09-25T11:30:42
2722,55,0.3295,1.3260,2.500000e-04,2026-09-25T11:30:44
2723,55,0.3278,1.3312,2.500000e-04,2026-09-25T11:30:46
2724,55,0.3342,1.3101,2.500000e-04,2026-09-25T11:30:48
2725,55,0.3217,1.2924,2.500000e-04,2026-09-25T11:30:50
2726,55,0.3350,1.3057,2.500000e-04,2026-09-25T11:30:52
2727,55,0.3348,1.2776,2.500000e-04,2026-09-25T11:30:54
2728,55,0.3251,1.3263,2.500000e-04,2026-09-25T11:30:56
2729,55,0.3318,1.2812,2.500000e-04,2026-09-25T11:30:58
2730,55,0.3199,1.2618,2.500000e-04,2026-09-25T11:31:00
2731,55,0.3319,1.2858,2.500000e-04,2026-09-25T11:31:02
2732,55,0.3232,1.2608,2.500000e-04,2026-09-25T11:31:04
2733,55,0.3354,1.2767,2.500000e-04,2026-09-25T11:31:06
2734,55,0.3253,1.2943,2.500000e-04,2026-09-25T11:31:08
2735,55,0.3349,1.3035,2.500000e-04,2026-09-25T11:31:10
2736,55,0.3202,1.2943,2.500000e-04,2026-09-25T11:31:12
2737,55,0.3195,1.3158,2.500000e-04,2026-09-25T11:31:14
2738,55,0.3210,1.3061,2.500000e-04,2026-09-25T11:31:16
2739,55,0.3346,1.3117,2.500000e-04,2026-09-25T11:31:18
2740,55,0.3187,1.2618,2.500000e-04,2026-09-25T11:31:20
2741,55,0.3279,1.2756,2.500000e-04,2026-09-25T11:31:22
2742,55,0.3254,1.3257,2.500000e-04,2026-09-25T11:31:24
2743,55,0.3196,1.3058,2.500000e-04,2026-09-25T11:31:26
2744,55,0.3350,1.3077,2.500000e-04,2026-09-25T11:31:28
2745,55,0.3219,1.3105,2.500000e-04,2026-09-25T11:31:30
2746,55,0.3344,1.3007,2.500000e-04,2026-09-25T11:31:32
2747,55,0.3268,1.3291,2.500000e-04,2026-09-25T11:31:34
2748,55,0.3263,1.2900,2.500000e-04,2026-09-25T11:31:36
2749,55,0.3332,1.3168,2.500000e-04,2026-09-25T11:31:38
2750,55,0.3321,1.2981,2.500000e-04,2026-09-25T11:31:40
2751,56,0.3038,1.3635,2.500000e-04,2026-09-25T11:31:42
2752,56,0.3191,1.3259,2.500000e-04,2026-09-25T11:31:44
2753,56,0.3144,1.3620,2.500000e-04,2026-09-25T11:31:46
2754,56,0.3105,1.3418,2.500000e-04,2026-09-25T11:31:48
2755,56,0.3112,1.3378,2.500000e-04,2026-09-25T11:31:50
2756,56,0.3217,1.2947,2.500000e-04,2026-09-25T11:31:52
2757,56,0.3138,1.3640,2.500000e-04,2026-09-25T11:31:54
2758,56,0.3052,1.3241,2.500000e-04,2026-09-25T11:31:56
2759,56,0.3181,1.3391,2.500000e-04,2026-09-25T11:31:58
2760,56,0.3070,1.2906,2.500000e-04,2026-09-25T11:32:00
2761,56,0.3109,1.3027,2.500000e-04,2026-09-25T11:32:02
2762,56,0.3168,1.3589,2.500000e-04,2026-09-25T11:32:04
2763,56,0.3156,1.3161,2.500000e-04,2026-09-25T11:32:06
2764,56,0.3053,1.3379,2.500000e-04,2026-09-25T11:32:08
2765,56,0.3175,1.2986,2.500000e-04,2026-09-25T11:32:10
2766,56,0.3073,1.3448,2.500000e-04,2026-09-25T11:32:12
2767,56,0.3149,1.3265,2.500000e-04,2026-09-25T11:32:14
2768,56,0.3049,1.3305,2.500000e-04,2026-09-25T11:32:16
2769,56,0.3095,1.3300,2.500000e-04,2026-09-25T11:32:18
2770,56,0.3194,1.3233,2.500000e-04,2026-09-25T11:32:20
2771,56,0.3224,1.2904,2.500000e-04,2026-09-25T11:32:22
2772,56,0.3048,1.3502,2.500000e-04,2026-09-25T11:32:24
2773,56,0.3045,1.2969,2.500000e-04,2026-09-25T11:32:26
2774,56,0.3189,1.3406,2.500000e-04,2026-09-25T11:32:28
2775,56,0.3123,1.3415,2.500000e-04,2026-09-25T11:32:30
2776,56,0.3201,1.2994,2.500000e-04,2026-09-25T11:32:32
2777,56,0.3146,1.3611,2.500000e-04,2026-09-25T11:32:34
2778,56,0.3044,1.2988,2.500000e-04,2026-09-25T11:32:36
2779,56,0.3160,1.3250,2.500000e-04,2026-09-25T11:32:38
2780,56,0.3210,1.2911,2.500000e-04,2026-09-25T11:32:40
2781,56,0.3169,1.2979,2.500000e-04,2026-09-25T11:32:42
2782,56,0.3070,1.2915,2.500000e-04,2026-09-25T11:32:44
2783,56,0.3095,1.3507,2.500000e-04,2026-09-25T11:32:46
2784,56,0.3123,1.3011,2.500000e-04,2026-09-25T11:32:48
2785,56,0.3148,1.3526,2.500000e-04,2026-09-25T11:32:50
2786,56,0.3057,1.3271,2.500000e-04,2026-09-25T11:32:52
2787,56,0.3187,1.3051,2.500000e-04,2026-09-25T11:32:54
2788,56,0.3188,1.3214,2.500000e-04,2026-09-25T11:32:56
2789,56,0.3190,1.3657,2.500000e-04,2026-09-25T11:32:58
2790,56,0.3165,1.3133,2.500000e-04,2026-09-25T11:33:00
2791,56,0.3220,1.3334,2.500000e-04,2026-09-25T11:33:02
2792,56,0.3063,1.3541,2.500000e-04,2026-09-25T11:33:04
2793,56,0.3186,1.3484,2.500000e-04,2026-09-25T11:33:06
2794,56,0.3149,1.3142,2.500000e-04,2026-09-25T11:33:08
2795,56,0.3060,1.2987,2.500000e-04,2026-09-25T11:33:10
2796,56,0.3115,1.3429,2.500000e-04,2026-09-25T11:33:12
2797,56,0.3141,1.3224,2.500000e-04,2026-09-25T11:33:14
2798,56,0.3211,1.2907,2.500000e-04,2026-09-25T11:33:16
2799,56,0.3056,1.3550,2.500000e-04,2026-09-25T11:33:18
2800,56,0.3152,1.3494,2.500000e-04,2026-09-25T11:33:20
2801,57,0.2915,1.3586,2.500000e-04,2026-09-25T11:33:22
2802,57,0.2913,1.3335,2.500000e-04,2026-09-25T11:33:24
2803,57,0.2928,1.3721,2.500000e-04,2026-09-25T11:33:26
2804,57,0.3072,1.3528,2.500000e-04,2026-09-25T11:33:28
2805,57,0.3058,1.3819,2.500000e-04,2026-09-25T11:33:30
2806,57,0.3037,1.3357,2.500000e-04,2026-09-25T11:33:32
2807,57,0.3028,1.3616,2.500000e-04,2026-09-25T11:33:34
2808,57,0.2987,1.3954,2.500000e-04,2026-09-25T11:33:36
2809,57,0.3022,1.3220,2.500000e-04,2026-09-25T11:33:38
2810,57,0.2945,1.3597,2.500000e-04,2026-09-25T11:33:40
2811,57,0.3083,1.3701,2.500000e-04,2026-09-25T11:33:42
2812,57,0.3053,1.3473,2.500000e-04,2026-09-25T11:33:44
2813,57,0.2913,1.3381,2.500000e-04,2026-09-25T11:33:46
2814,57,0.2933,1.3621,2.500000e-04,2026-09-25T11:33:48
2815,57,0.2930,1.3484,2.500000e-04,2026-09-25T11:33:50
2816,57,0.3049,1.3629,2.500000e-04,2026-09-25T11:33:52
2817,57,0.2952,1.3817,2.500000e-04,2026-09-25T11:33:54
2818,57,0.3031,1.3414,2.500000e-04,2026-09-25T11:33:56
2819,57,0.2947,1.3839,2.500000e-04,2026-09-25T11:33:58
2820,57,0.3036,1.3979,2.500000e-04,2026-09-25T11:34:00
2821,57,0.2998,1.3333,2.500000e-04,2026-09-25T11:34:02
2822,57,0.3033,1.3224,2.500000e-04,2026-09-25T11:34:04
2823,57,0.3028,1.3421,2.500000e-04,2026-09-25T11:34:06
2824,57,0.2991,1.3462,2.500000e-04,2026-09-25T11:34:08
2825,57,0.3057,1.3808,2.500000e-04,2026-09-25T11:34:10
2826,57,0.2920,1.3793,2.500000e-04,2026-09-25T11:34:12
2827,57,0.3079,1.3332,2.500000e-04,2026-09-25T11:34:14
2828,57,0.3054,1.3585,2.500000e-04,2026-09-25T11:34:16
2829,57,0.2933,1.3919,2.500000e-04,2026-09-25T11:34:18
2830,57,0.3042,1.3672,2.500000e-04,2026-09-25T11:34:20
2831,57,0.2971,1.3351,2.500000e-04,2026-09-25T11:34:22
2832,57,0.3034,1.3455,2.500000e-04,2026-09-25T11:34:24
2833,57,0.3053,1.3455,2.500000e-04,2026-09-25T11:34:26
2834,57,0.2930,1.3791,2.500000e-04,2026-09-25T11:34:28
2835,57,0.3069,1.3495,2.500000e-04,2026-09-25T11:34:30
2836,57,0.2952,1.3573,2.500000e-04,2026-09-25T11:34:32
2837,57,0.3000,1.3915,2.500000e-04,2026-09-25T11:34:34
2838,57,0.2938,1.3946,2.500000e-04,2026-09-25T11:34:36
2839,57,0.2994,1.3505,2.500000e-04,2026-09-25T11:34:38
2840,57,0.2937,1.3776,2.500000e-04,2026-09-25T11:34:40
2841,57,0.3026,1.3985,2.500000e-04,2026-09-25T11:34:42
2842,57,0.2949,1.3293,2.500000e-04,2026-09-25T11:34:44
2843,57,0.3037,1.3238,2.500000e-04,2026-09-25T11:34:46
2844,57,0.2937,1.3884,2.500000e-04,2026-09-25T11:34:48
2845,57,0.2995,1.3329,2.500000e-04,2026-09-25T11:34:50
2846,57,0.2974,1.3912,2.500000e-04,2026-09-25T11:34:52
2847,57,0.3021,1.3833,2.500000e-04,2026-09-25T11:34:54
2848,57,0.3027,1.3688,2.500000e-04,2026-09-25T11:34:56
2849,57,0.2943,1.3980,2.500000e-04,2026-09-25T11:34:58
2850,57,0.3066,1.3259,2.500000e-04,2026-09-25T11:35:00
2851,58,0.2940,1.3912,2.500000e-04,2026-09-25T11:35:02
2852,58,0.2964,1.3997,2.500000e-04,2026-09-25T11:35:04
2853,58,0.2937,1.3736,2.500000e-04,2026-09-25T11:35:06
2854,58,0.2918,1.4118,2.500000e-04,2026-09-25T11:35:08
2855,58,0.2835,1.3776,2.500000e-04,2026-09-25T11:35:10
2856,58,0.2892,1.4248,2.500000e-04,2026-09-25T11:35:12
2857,58,0.2894,1.3627,2.500000e-04,2026-09-25T11:35:14
2858,58,0.2891,1.3507,2.500000e-04,2026-09-25T11:35:16
2859,58,0.2961,1.3536,2.500000e-04,2026-09-25T11:35:18
2860,58,0.2873,1.4145,2.500000e-04,2026-09-25T11:35:20
2861,58,0.2798,1.3947,2.500000e-04,2026-09-25T11:35:22
2862,58,0.2875,1.4169,2.500000e-04,2026-09-25T11:35:24
2863,58,0.2934,1.3881,2.500000e-04,2026-09-25T11:35:26
2864,58,0.2834,1.3969,2.500000e-04,2026-09-25T11:35:28
2865,58,0.2794,1.4114,2.500000e-04,2026-09-25T11:35:30
2866,58,0.2956,1.3614,2.500000e-04,2026-09-25T11:35:32
2867,58,0.2843,1.4044,2.500000e-04,2026-09-25T11:35:34
2868,58,0.2808,1.3904,2.500000e-04,2026-09-25T11:35:36
2869,58,0.2845,1.4090,2.500000e-04,2026-09-25T11:35:38
2870,58,0.2940,1.4127,2.500000e-04,2026-09-25T11:35:40
2871,58,0.2796,1.3883,2.500000e-04,2026-09-25T11:35:42
2872,58,0.2925,1.4233,2.500000e-04,2026-09-25T11:35:44
2873,58,0.2862,1.4163,2.500000e-04,2026-09-25T11:35:46
2874,58,0.2856,1.3891,2.500000e-04,2026-09-25T11:35:48
2875,58,0.2902,1.4222,2.500000e-04,2026-09-25T11:35:50
2876,58,0.2804,1.4249,2.500000e-04,2026-09-25T11:35:52
2877,58,0.2850,1.3530,2.500000e-04,2026-09-25T11:35:54
2878,58,0.2866,1.3728,2.500000e-04,2026-09-25T11:35:56
2879,58,0.2956,1.3956,2.500000e-04,2026-09-25T11:35:58
